event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
DataViewCreated,DataView_2147020472,Education-Main,Education,"[Education, Year]",,,both,2023-05-04 00:07:45,P7,2023-05-04 00:07:51,6.0
DataViewCreated,DataView_2147020471,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:07:45,P7,2023-05-04 00:07:51,6.0
DataViewCreated,DataView_2147020470,Education-Income-Side,EducationIncome,"[Income, Year]",,,both,2023-05-04 00:07:45,P7,2023-05-04 00:07:51,6.0
DataViewCreated,DataView_2147020469,AverageEducation-Nation,AverageEducation,[Year],,,both,2023-05-04 00:07:45,P7,2023-05-04 00:07:51,6.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:07:45,P7,2023-05-04 00:07:51,6.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147020291,,,,,,both,2023-05-04 00:07:51,P7,2023-05-04 00:08:04,13.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147020289,,,,2017,,both,2023-05-04 00:07:51,P7,2023-05-04 00:08:04,13.0
DataViewCreated,DataView_2147020247,Education-Main,Education,"[Education, Year]",,,both,2023-05-04 00:07:51,P7,2023-05-04 00:08:04,13.0
DataViewCreated,DataView_2147020246,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:07:51,P7,2023-05-04 00:08:04,13.0
DataViewCreated,DataView_2147020245,Education-Income-Side,EducationIncome,"[Income, Year]",,,both,2023-05-04 00:07:51,P7,2023-05-04 00:08:04,13.0
DataViewCreated,DataView_2147020244,AverageEducation-Nation,AverageEducation,[Year],,,both,2023-05-04 00:07:51,P7,2023-05-04 00:08:04,13.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020289,,,,2017,Norrk?ping,both,2023-05-04 00:08:04,P7,2023-05-04 00:08:07,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020289,,,,2017,Norrk?ping,both,2023-05-04 00:08:07,P7,2023-05-04 00:08:13,6.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147020134,,,,,,both,2023-05-04 00:08:13,P7,2023-05-04 00:08:17,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2017,,both,2023-05-04 00:08:13,P7,2023-05-04 00:08:17,4.0
DataViewCreated,DataView_2147020090,Education-Main,Education,"[Education, Year]",,,both,2023-05-04 00:08:13,P7,2023-05-04 00:08:17,4.0
DataViewCreated,DataView_2147020089,Education-Age-Side,Education,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:08:13,P7,2023-05-04 00:08:17,4.0
DataViewCreated,DataView_2147020088,Education-Income-Side,EducationIncome,"[Income, Year]",,,both,2023-05-04 00:08:13,P7,2023-05-04 00:08:17,4.0
DataViewCreated,DataView_2147020087,AverageEducation-Nation,AverageEducation,[Year],,,both,2023-05-04 00:08:13,P7,2023-05-04 00:08:17,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2016,Norrk?ping,both,2023-05-04 00:08:17,P7,2023-05-04 00:08:18,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2017,Norrk?ping,both,2023-05-04 00:08:17,P7,2023-05-04 00:08:18,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2016,Norrk?ping,both,2023-05-04 00:08:17,P7,2023-05-04 00:08:18,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2015,Norrk?ping,both,2023-05-04 00:08:17,P7,2023-05-04 00:08:18,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2014,Norrk?ping,both,2023-05-04 00:08:17,P7,2023-05-04 00:08:18,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2013,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2012,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2011,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2010,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2009,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2008,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2007,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2006,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2005,Norrk?ping,both,2023-05-04 00:08:18,P7,2023-05-04 00:08:28,10.0
DataViewDestroyed,DataView_2147020524,AverageEducation-Municipality,AverageEducation,[],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019979,Population-Municipality,OriginMinimal,"[Municipality, Year]",,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2147020520,,,,,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147019975,,,,,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewDestroyed,DataView_2147020505,AverageEducation-MapFilter-Info,AverageEducation,[],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019960,Origin-MapFilter-Info,OriginMinimal,[Year],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewDestroyed,DataView_2147020504,AverageEducation-MapFilter-Info,AverageEducation,[],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019959,Origin-MapFilter-Info,OriginMinimal,[Year],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019958,Origin-MapFilter-Info,OriginMinimal,[Year],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewDestroyed,DataView_2147020502,AverageEducation-MapFilter-Info,AverageEducation,[],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019957,Origin-MapFilter-Info,OriginMinimal,[Year],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
ActiveMapFiltersChanged,PopulationMapFilters,,,,,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewDestroyed,DataView_2147019959,Origin-MapFilter-Info,OriginMinimal,[],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
ButtonClicked,PopulationButton,,,,,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147019973,,,,2017,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019932,Origin-Main,OriginMinimal,"[OriginMinimal, Year]",,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019931,Education-Age-Side,EducationOriginMinimal,"[Education, Year]",,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019930,Origin-Income-Side,IncomeOriginMinimal,"[Income, Year]",,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
DataViewCreated,DataView_2147019929,Population-Nation,OriginMinimal,[Year],,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:08:28,P7,2023-05-04 00:08:31,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147019793,,,,,,both,2023-05-04 00:08:31,P7,2023-05-04 00:08:37,6.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2017,,both,2023-05-04 00:08:31,P7,2023-05-04 00:08:37,6.0
DataViewCreated,DataView_2147019754,Origin-Main,OriginMinimal,"[OriginMinimal, Year]",,,both,2023-05-04 00:08:31,P7,2023-05-04 00:08:37,6.0
DataViewCreated,DataView_2147019753,Education-Age-Side,EducationOriginMinimal,"[Education, Year]",,,both,2023-05-04 00:08:31,P7,2023-05-04 00:08:37,6.0
DataViewCreated,DataView_2147019752,Origin-Income-Side,IncomeOriginMinimal,"[Income, Year]",,,both,2023-05-04 00:08:31,P7,2023-05-04 00:08:37,6.0
DataViewCreated,DataView_2147019751,Population-Nation,OriginMinimal,[Year],,,both,2023-05-04 00:08:31,P7,2023-05-04 00:08:37,6.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2017,Norrk?ping,both,2023-05-04 00:08:37,P7,2023-05-04 00:08:40,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2017,Norrk?ping,both,2023-05-04 00:08:40,P7,2023-05-04 00:08:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2016,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2015,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2016,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2014,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2015,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2013,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2012,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2013,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2011,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2010,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2011,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2009,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2010,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2008,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2009,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2008,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2007,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2006,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2007,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2006,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2006,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:41,P7,2023-05-04 00:08:42,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2004,Norrk?ping,both,2023-05-04 00:08:42,P7,2023-05-04 00:08:43,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:42,P7,2023-05-04 00:08:43,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2004,Norrk?ping,both,2023-05-04 00:08:42,P7,2023-05-04 00:08:43,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:42,P7,2023-05-04 00:08:43,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2004,Norrk?ping,both,2023-05-04 00:08:42,P7,2023-05-04 00:08:43,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:42,P7,2023-05-04 00:08:43,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2006,Norrk?ping,both,2023-05-04 00:08:43,P7,2023-05-04 00:08:48,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:43,P7,2023-05-04 00:08:48,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2006,Norrk?ping,both,2023-05-04 00:08:43,P7,2023-05-04 00:08:48,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:43,P7,2023-05-04 00:08:48,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2006,Norrk?ping,both,2023-05-04 00:08:43,P7,2023-05-04 00:08:48,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:43,P7,2023-05-04 00:08:48,5.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2147019683,,,,,,both,2023-05-04 00:08:48,P7,2023-05-04 00:08:58,10.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2147019681,,,,2017,,both,2023-05-04 00:08:48,P7,2023-05-04 00:08:58,10.0
DataViewCreated,DataView_2147019644,Origin-Main,OriginMinimal,"[OriginMinimal, Year]",,,both,2023-05-04 00:08:48,P7,2023-05-04 00:08:58,10.0
DataViewCreated,DataView_2147019643,Education-Age-Side,EducationOriginMinimal,"[Education, Year]",,,both,2023-05-04 00:08:48,P7,2023-05-04 00:08:58,10.0
DataViewCreated,DataView_2147019642,Origin-Income-Side,IncomeOriginMinimal,"[Income, Year]",,,both,2023-05-04 00:08:48,P7,2023-05-04 00:08:58,10.0
DataViewCreated,DataView_2147019641,Population-Nation,OriginMinimal,[Year],,,both,2023-05-04 00:08:48,P7,2023-05-04 00:08:58,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:08:58,P7,2023-05-04 00:08:59,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019681,,,,2017,Norrk?ping,both,2023-05-04 00:08:59,P7,2023-05-04 00:09:02,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019791,,,,2005,Norrk?ping,both,2023-05-04 00:09:02,P7,2023-05-04 00:09:03,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020132,,,,2005,Norrk?ping,both,2023-05-04 00:09:03,P7,2023-05-04 00:09:09,6.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147020289,,,,2017,Norrk?ping,both,2023-05-04 00:09:09,P7,2023-05-04 00:09:46,37.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2147019681,,,,2017,Norrk?ping,both,2023-05-04 00:09:46,P7,2023-05-04 00:09:46,0.0
Task 6,,,,,,,,2023-05-04 00:09:46,P7,2023-05-04 00:09:49,3.0
