event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
DataViewCreated,DataView_2146413259,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:00:09,P3,2023-05-04 00:00:22,13.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:00:09,P3,2023-05-04 00:00:22,13.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2016,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2017,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2016,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2015,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2016,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2015,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2014,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2015,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2014,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2013,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2014,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2013,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2012,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2013,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2012,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2011,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2012,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2011,Norrk?ping,both,2023-05-04 00:00:22,P3,2023-05-04 00:00:25,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2012,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2011,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2012,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2013,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2015,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2013,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2016,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2015,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2017,Norrk?ping,both,2023-05-04 00:00:25,P3,2023-05-04 00:00:35,10.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:00:35,P3,2023-05-04 00:01:33,58.0
Task 2,,,,,,,,2023-05-04 00:01:33,P3,2023-05-04 00:01:36,3.0
DataViewDestroyed,DataView_2146413314,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
DataViewCreated,DataView_2146413080,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146413310,,,,,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146413076,,,,,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
FilterSetUpdated,SharedMapFilters,,,,2017,,male,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
ButtonClicked,MaleTouchButton,,,,,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146413074,,,,2017,,male,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
DataViewCreated,DataView_2146413032,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
DataViewCreated,DataView_2146413031,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
DataViewCreated,DataView_2146413030,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
DataViewCreated,DataView_2146413029,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:01:36,P3,2023-05-04 00:01:37,1.0
FilterSetUpdated,SharedMapFilters,,,,2017,,female,2023-05-04 00:01:37,P3,2023-05-04 00:01:39,2.0
ButtonClicked,FemaleTouchButton,,,,,,both,2023-05-04 00:01:37,P3,2023-05-04 00:01:39,2.0
DataViewDestroyed,DataView_2146413080,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
DataViewCreated,DataView_2146412811,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146413076,,,,,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412807,,,,,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
ButtonClicked,AllTouchButton,,,,,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412805,,,,2017,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
DataViewCreated,DataView_2146412763,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
DataViewCreated,DataView_2146412762,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
DataViewCreated,DataView_2146412761,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
DataViewCreated,DataView_2146412760,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:01:39,P3,2023-05-04 00:01:48,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2017,Norrk?ping,both,2023-05-04 00:01:48,P3,2023-05-04 00:01:49,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2017,Norrk?ping,female,2023-05-04 00:01:49,P3,2023-05-04 00:01:54,5.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412601,,,,,,both,2023-05-04 00:01:54,P3,2023-05-04 00:01:58,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412599,,,,2017,,both,2023-05-04 00:01:54,P3,2023-05-04 00:01:58,4.0
DataViewCreated,DataView_2146412557,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:01:54,P3,2023-05-04 00:01:58,4.0
DataViewCreated,DataView_2146412556,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:01:54,P3,2023-05-04 00:01:58,4.0
DataViewCreated,DataView_2146412555,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:01:54,P3,2023-05-04 00:01:58,4.0
DataViewCreated,DataView_2146412554,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:01:54,P3,2023-05-04 00:01:58,4.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412601,,,,,,both,2023-05-04 00:01:58,P3,2023-05-04 00:02:00,2.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146412599,,,,,,both,2023-05-04 00:01:58,P3,2023-05-04 00:02:00,2.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412442,,,,,,both,2023-05-04 00:02:00,P3,2023-05-04 00:02:04,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412440,,,,2017,,both,2023-05-04 00:02:00,P3,2023-05-04 00:02:04,4.0
DataViewCreated,DataView_2146412398,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:00,P3,2023-05-04 00:02:04,4.0
DataViewCreated,DataView_2146412397,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:00,P3,2023-05-04 00:02:04,4.0
DataViewCreated,DataView_2146412396,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:00,P3,2023-05-04 00:02:04,4.0
DataViewCreated,DataView_2146412395,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:00,P3,2023-05-04 00:02:04,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412440,,,,2017,Norrk?ping,both,2023-05-04 00:02:04,P3,2023-05-04 00:02:12,8.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412440,,,,2017,Norrk?ping,male,2023-05-04 00:02:12,P3,2023-05-04 00:02:46,34.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146413469,,,,,,both,2023-05-04 00:02:46,P3,2023-05-04 00:02:47,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146413467,,,,,,both,2023-05-04 00:02:46,P3,2023-05-04 00:02:47,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412282,,,,,,both,2023-05-04 00:02:47,P3,2023-05-04 00:02:52,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412280,,,,2017,,both,2023-05-04 00:02:47,P3,2023-05-04 00:02:52,5.0
DataViewCreated,DataView_2146412238,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:47,P3,2023-05-04 00:02:52,5.0
DataViewCreated,DataView_2146412237,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:47,P3,2023-05-04 00:02:52,5.0
DataViewCreated,DataView_2146412236,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:47,P3,2023-05-04 00:02:52,5.0
DataViewCreated,DataView_2146412235,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:47,P3,2023-05-04 00:02:52,5.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412280,,,,2017,Norrk?ping,both,2023-05-04 00:02:52,P3,2023-05-04 00:03:09,17.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412280,,,,2017,Norrk?ping,female,2023-05-04 00:03:09,P3,2023-05-04 00:03:58,49.0
Task 3,,,,,,,,2023-05-04 00:03:58,P3,2023-05-04 00:04:04,6.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:04:04,P3,2023-05-04 00:04:06,2.0
ButtonClicked,IncomeButton,,,,,,both,2023-05-04 00:04:06,P3,2023-05-04 00:04:10,4.0
DataViewDestroyed,DataView_2146412811,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
DataViewCreated,DataView_2146412124,AverageIncome-County,AverageIncome,"[County, Year]",,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412807,,,,,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412120,,,,,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412118,,,,2017,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
DataViewCreated,DataView_2146412055,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
DataViewCreated,DataView_2146412054,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
DataViewCreated,DataView_2146412053,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
DataViewCreated,DataView_2146412052,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:10,P3,2023-05-04 00:04:30,20.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411884,,,,,,both,2023-05-04 00:04:30,P3,2023-05-04 00:04:42,12.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411882,,,,2017,,both,2023-05-04 00:04:30,P3,2023-05-04 00:04:42,12.0
DataViewCreated,DataView_2146411840,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:30,P3,2023-05-04 00:04:42,12.0
DataViewCreated,DataView_2146411839,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:30,P3,2023-05-04 00:04:42,12.0
DataViewCreated,DataView_2146411838,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:30,P3,2023-05-04 00:04:42,12.0
DataViewCreated,DataView_2146411837,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:30,P3,2023-05-04 00:04:42,12.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146411882,,,,2017,,both,2023-05-04 00:04:42,P3,2023-05-04 00:04:53,11.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146411884,,,,,,both,2023-05-04 00:04:53,P3,2023-05-04 00:04:54,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146411882,,,,,,both,2023-05-04 00:04:53,P3,2023-05-04 00:04:54,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412282,,,,,,both,2023-05-04 00:04:54,P3,2023-05-04 00:04:55,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146412280,,,,,,both,2023-05-04 00:04:54,P3,2023-05-04 00:04:55,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412442,,,,,,both,2023-05-04 00:04:55,P3,2023-05-04 00:05:08,13.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146412440,,,,,,both,2023-05-04 00:04:55,P3,2023-05-04 00:05:08,13.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411716,,,,,,both,2023-05-04 00:05:08,P3,2023-05-04 00:05:13,5.0
ButtonClicked,SwedenInfoTouchButton,,,,,,both,2023-05-04 00:05:08,P3,2023-05-04 00:05:13,5.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411714,,,,2017,,both,2023-05-04 00:05:08,P3,2023-05-04 00:05:13,5.0
DataViewCreated,DataView_2146411672,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:08,P3,2023-05-04 00:05:13,5.0
DataViewCreated,DataView_2146411671,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:08,P3,2023-05-04 00:05:13,5.0
DataViewCreated,DataView_2146411670,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:08,P3,2023-05-04 00:05:13,5.0
DataViewCreated,DataView_2146411669,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:08,P3,2023-05-04 00:05:13,5.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146411716,,,,,,both,2023-05-04 00:05:13,P3,2023-05-04 00:05:44,31.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146411714,,,,,,both,2023-05-04 00:05:13,P3,2023-05-04 00:05:44,31.0
DataViewDestroyed,DataView_2146412124,AverageIncome-County,AverageIncome,[],,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
DataViewCreated,DataView_2146411557,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412120,,,,,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411553,,,,,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411551,,,,2017,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
DataViewCreated,DataView_2146411173,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
DataViewCreated,DataView_2146411172,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
DataViewCreated,DataView_2146411171,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
DataViewCreated,DataView_2146411170,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:44,P3,2023-05-04 00:05:46,2.0
DataViewDestroyed,DataView_2146411557,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
DataViewCreated,DataView_2146411012,AverageIncome-County,AverageIncome,"[County, Year]",,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146411553,,,,,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411008,,,,,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411006,,,,2017,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
DataViewCreated,DataView_2146410943,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
DataViewCreated,DataView_2146410942,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
DataViewCreated,DataView_2146410941,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
DataViewCreated,DataView_2146410940,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:46,P3,2023-05-04 00:05:47,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410782,,,,,,both,2023-05-04 00:05:47,P3,2023-05-04 00:05:57,10.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410780,,,,2017,,both,2023-05-04 00:05:47,P3,2023-05-04 00:05:57,10.0
DataViewCreated,DataView_2146410738,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:47,P3,2023-05-04 00:05:57,10.0
DataViewCreated,DataView_2146410737,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:47,P3,2023-05-04 00:05:57,10.0
DataViewCreated,DataView_2146410736,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:47,P3,2023-05-04 00:05:57,10.0
DataViewCreated,DataView_2146410735,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:47,P3,2023-05-04 00:05:57,10.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410782,,,,,,both,2023-05-04 00:05:57,P3,2023-05-04 00:05:58,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146410780,,,,,,both,2023-05-04 00:05:57,P3,2023-05-04 00:05:58,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410623,,,,,,both,2023-05-04 00:05:58,P3,2023-05-04 00:06:00,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410621,,,,2017,,both,2023-05-04 00:05:58,P3,2023-05-04 00:06:00,2.0
DataViewCreated,DataView_2146410579,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:05:58,P3,2023-05-04 00:06:00,2.0
DataViewCreated,DataView_2146410578,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:05:58,P3,2023-05-04 00:06:00,2.0
DataViewCreated,DataView_2146410577,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:05:58,P3,2023-05-04 00:06:00,2.0
DataViewCreated,DataView_2146410576,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:05:58,P3,2023-05-04 00:06:00,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410623,,,,,,both,2023-05-04 00:06:00,P3,2023-05-04 00:06:01,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146410621,,,,,,both,2023-05-04 00:06:00,P3,2023-05-04 00:06:01,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410464,,,,,,both,2023-05-04 00:06:01,P3,2023-05-04 00:06:03,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410462,,,,2017,,both,2023-05-04 00:06:01,P3,2023-05-04 00:06:03,2.0
DataViewCreated,DataView_2146410420,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:06:01,P3,2023-05-04 00:06:03,2.0
DataViewCreated,DataView_2146410419,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:06:01,P3,2023-05-04 00:06:03,2.0
DataViewCreated,DataView_2146410418,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:06:01,P3,2023-05-04 00:06:03,2.0
DataViewCreated,DataView_2146410417,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:06:01,P3,2023-05-04 00:06:03,2.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410464,,,,,,both,2023-05-04 00:06:03,P3,2023-05-04 00:06:16,13.0
