event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:07:30,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,male,2023-05-04 00:07:31,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,male,2023-05-04 00:07:34,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:07:35,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,female,2023-05-04 00:07:38,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,female,2023-05-04 00:07:40,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,female,2023-05-04 00:07:40,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,female,2023-05-04 00:07:40,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,female,2023-05-04 00:07:40,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,female,2023-05-04 00:07:40,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,female,2023-05-04 00:07:41,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1991,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1990,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1992,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1993,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1994,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1995,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:44,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1996,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1997,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1998,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,1999,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2000,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2001,Norrk?ping,female,2023-05-04 00:07:45,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2002,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2003,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:46,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2004,Norrk?ping,female,2023-05-04 00:07:47,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:48,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,female,2023-05-04 00:07:52,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,female,2023-05-04 00:07:53,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:08:01,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2017,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2016,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:08:03,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:08:04,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:08:05,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:08:05,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:08:05,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:08:06,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:08:06,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2005,Norrk?ping,male,2023-05-04 00:08:06,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2006,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2007,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2008,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2009,Norrk?ping,male,2023-05-04 00:08:18,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2010,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2011,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2012,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2013,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2015,Norrk?ping,male,2023-05-04 00:08:19,P5
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146754382,,,,2014,Norrk?ping,male,2023-05-04 00:08:19,P5
