event,ID,year,municipality,gender,start,end,participant,duration,view,complete
FilterSetUpdated,2146412280,2017,Norrk?ping,both,2023-05-04 00:02:52,2023-05-04 00:03:09,P3,17.0,IncomeButton,True
FilterSetUpdated,2146412280,2017,Norrk?ping,female,2023-05-04 00:03:09,2023-05-04 00:03:58,P3,49.0,IncomeButton,True
Task 3,,,,,2023-05-04 00:03:58,2023-05-04 00:04:04,P3,6.0,IncomeButton,True
FilterSetCreated,2146412118,2017,,both,2023-05-04 00:04:10,2023-05-04 00:04:30,P3,20.0,IncomeButton,False
FilterSetCreated,2146411882,2017,,both,2023-05-04 00:04:30,2023-05-04 00:04:42,P3,12.0,IncomeButton,True
FilterSetUpdated,2146411882,2017,,both,2023-05-04 00:04:42,2023-05-04 00:04:53,P3,11.0,IncomeButton,True
FilterSetDestroyed,2146411882,,,both,2023-05-04 00:04:53,2023-05-04 00:04:54,P3,1.0,IncomeButton,True
FilterSetDestroyed,2146412280,,,both,2023-05-04 00:04:54,2023-05-04 00:04:55,P3,1.0,IncomeButton,True
FilterSetDestroyed,2146412440,,,both,2023-05-04 00:04:55,2023-05-04 00:05:08,P3,13.0,IncomeButton,True
FilterSetCreated,2146411714,2017,,both,2023-05-04 00:05:08,2023-05-04 00:05:13,P3,5.0,IncomeButton,True
FilterSetDestroyed,2146411714,,,both,2023-05-04 00:05:13,2023-05-04 00:05:44,P3,31.0,IncomeButton,True
FilterSetCreated,2146411551,2017,,both,2023-05-04 00:05:44,2023-05-04 00:05:46,P3,2.0,IncomeButton,False
FilterSetCreated,2146411006,2017,,both,2023-05-04 00:05:46,2023-05-04 00:05:47,P3,1.0,IncomeButton,False
FilterSetCreated,2146410780,2017,,both,2023-05-04 00:05:47,2023-05-04 00:05:57,P3,10.0,IncomeButton,True
FilterSetDestroyed,2146410780,,,both,2023-05-04 00:05:57,2023-05-04 00:05:58,P3,1.0,IncomeButton,True
FilterSetCreated,2146410621,2017,,both,2023-05-04 00:05:58,2023-05-04 00:06:00,P3,2.0,IncomeButton,True
FilterSetDestroyed,2146410621,,,both,2023-05-04 00:06:00,2023-05-04 00:06:01,P3,1.0,IncomeButton,True
FilterSetCreated,2146410462,2017,,both,2023-05-04 00:06:01,2023-05-04 00:06:03,P3,2.0,IncomeButton,True
FilterSetDestroyed,2146410462,,,both,2023-05-04 00:06:03,2023-05-04 00:06:16,P3,13.0,IncomeButton,True
FilterSetCreated,2146410303,2017,,both,2023-05-04 00:06:16,2023-05-04 00:06:24,P3,8.0,IncomeButton,True
FilterSetCreated,2146410148,2017,,both,2023-05-04 00:06:24,2023-05-04 00:06:26,P3,2.0,IncomeButton,True
FilterSetCreated,2146409989,2017,,both,2023-05-04 00:06:26,2023-05-04 00:06:31,P3,5.0,IncomeButton,True
FilterSetDestroyed,2146410148,,,both,2023-05-04 00:06:31,2023-05-04 00:06:34,P3,3.0,IncomeButton,True
FilterSetDestroyed,2146410303,,,both,2023-05-04 00:06:34,2023-05-04 00:06:54,P3,20.0,IncomeButton,True
FilterSetCreated,2146409440,2017,,both,2023-05-04 00:06:54,2023-05-04 00:07:02,P3,8.0,IncomeButton,True
FilterSetCreated,2146409285,2017,,both,2023-05-04 00:07:02,2023-05-04 00:07:06,P3,4.0,IncomeButton,True
FilterSetCreated,2146409130,2017,,both,2023-05-04 00:07:06,2023-05-04 00:07:27,P3,21.0,IncomeButton,True
FilterSetDestroyed,2146409989,,,both,2023-05-04 00:07:27,2023-05-04 00:07:28,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1997,?tvidaberg,both,2023-05-04 00:07:29,2023-05-04 00:07:30,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1995,?tvidaberg,both,2023-05-04 00:07:29,2023-05-04 00:07:30,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1991,?tvidaberg,both,2023-05-04 00:07:29,2023-05-04 00:07:30,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1990,?tvidaberg,both,2023-05-04 00:07:29,2023-05-04 00:07:30,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,2000,?tvidaberg,both,2023-05-04 00:07:30,2023-05-04 00:07:31,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1997,?tvidaberg,both,2023-05-04 00:07:30,2023-05-04 00:07:31,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1994,?tvidaberg,both,2023-05-04 00:07:30,2023-05-04 00:07:31,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1991,?tvidaberg,both,2023-05-04 00:07:30,2023-05-04 00:07:31,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1990,?tvidaberg,both,2023-05-04 00:07:30,2023-05-04 00:07:31,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,2010,?tvidaberg,both,2023-05-04 00:07:31,2023-05-04 00:07:32,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,2008,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,2006,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,2004,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,2002,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,2001,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,1999,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,1998,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,1997,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,1995,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,1993,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,1991,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,1990,?tvidaberg,both,2023-05-04 00:07:32,2023-05-04 00:07:34,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409440,2003,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,2001,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,2000,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1998,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1997,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1996,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1995,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1994,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1993,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1992,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1991,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetUpdated,2146409440,1990,?tvidaberg,both,2023-05-04 00:07:34,2023-05-04 00:07:46,P3,12.0,IncomeButton,True
FilterSetCreated,2146408970,2017,,both,2023-05-04 00:07:46,2023-05-04 00:07:57,P3,11.0,IncomeButton,True
FilterSetCreated,2146408815,2017,,both,2023-05-04 00:07:57,2023-05-04 00:08:00,P3,3.0,IncomeButton,True
FilterSetUpdated,2146408970,2004,Kinda,both,2023-05-04 00:08:00,2023-05-04 00:08:01,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408970,2005,Kinda,both,2023-05-04 00:08:00,2023-05-04 00:08:01,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408970,2006,Kinda,both,2023-05-04 00:08:00,2023-05-04 00:08:01,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408970,2007,Kinda,both,2023-05-04 00:08:00,2023-05-04 00:08:01,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408970,2008,Kinda,both,2023-05-04 00:08:00,2023-05-04 00:08:01,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408970,2009,Kinda,both,2023-05-04 00:08:01,2023-05-04 00:08:13,P3,12.0,IncomeButton,True
FilterSetUpdated,2146408970,2010,Kinda,both,2023-05-04 00:08:01,2023-05-04 00:08:13,P3,12.0,IncomeButton,True
FilterSetUpdated,2146408970,2011,Kinda,both,2023-05-04 00:08:01,2023-05-04 00:08:13,P3,12.0,IncomeButton,True
FilterSetCreated,2146408660,2017,,both,2023-05-04 00:08:13,2023-05-04 00:08:19,P3,6.0,IncomeButton,True
FilterSetCreated,2146408505,2017,,both,2023-05-04 00:08:19,2023-05-04 00:08:24,P3,5.0,IncomeButton,True
FilterSetCreated,2146408350,2017,,both,2023-05-04 00:08:24,2023-05-04 00:08:32,P3,8.0,IncomeButton,True
FilterSetCreated,2146408195,2017,,both,2023-05-04 00:08:32,2023-05-04 00:08:42,P3,10.0,IncomeButton,True
FilterSetCreated,2146408040,2017,,both,2023-05-04 00:08:42,2023-05-04 00:09:06,P3,24.0,IncomeButton,True
FilterSetUpdated,2146408660,2002,Mj?lby,both,2023-05-04 00:09:06,2023-05-04 00:09:07,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2000,Mj?lby,both,2023-05-04 00:09:06,2023-05-04 00:09:07,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,1997,Mj?lby,both,2023-05-04 00:09:06,2023-05-04 00:09:07,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,1995,Mj?lby,both,2023-05-04 00:09:06,2023-05-04 00:09:07,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,1991,Mj?lby,both,2023-05-04 00:09:06,2023-05-04 00:09:07,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,1990,Mj?lby,both,2023-05-04 00:09:06,2023-05-04 00:09:07,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2009,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2008,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2009,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2008,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2007,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2006,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2005,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2002,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,2001,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,1999,Mj?lby,both,2023-05-04 00:09:07,2023-05-04 00:09:08,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,1997,Mj?lby,both,2023-05-04 00:09:08,2023-05-04 00:09:55,P3,47.0,IncomeButton,True
FilterSetUpdated,2146408660,1995,Mj?lby,both,2023-05-04 00:09:08,2023-05-04 00:09:55,P3,47.0,IncomeButton,True
FilterSetUpdated,2146408660,1994,Mj?lby,both,2023-05-04 00:09:08,2023-05-04 00:09:55,P3,47.0,IncomeButton,True
FilterSetUpdated,2146408195,2017,?desh?g,both,2023-05-04 00:09:55,2023-05-04 00:09:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408195,2017,?desh?g,female,2023-05-04 00:09:56,2023-05-04 00:09:57,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408505,2017,Motala,both,2023-05-04 00:09:57,2023-05-04 00:09:58,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408505,2017,Motala,female,2023-05-04 00:09:58,2023-05-04 00:10:01,P3,3.0,IncomeButton,True
FilterSetUpdated,2146409440,1990,?tvidaberg,both,2023-05-04 00:10:01,2023-05-04 00:10:02,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409440,1990,?tvidaberg,female,2023-05-04 00:10:02,2023-05-04 00:10:03,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409130,2017,Finsp?ng,both,2023-05-04 00:10:03,2023-05-04 00:10:11,P3,8.0,IncomeButton,True
FilterSetUpdated,2146409130,2017,Finsp?ng,female,2023-05-04 00:10:03,2023-05-04 00:10:11,P3,8.0,IncomeButton,True
FilterSetDestroyed,2146409440,,,both,2023-05-04 00:10:11,2023-05-04 00:10:20,P3,9.0,IncomeButton,True
FilterSetUpdated,2146408040,2017,S?derk?ping,both,2023-05-04 00:10:20,2023-05-04 00:10:21,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408040,2017,S?derk?ping,female,2023-05-04 00:10:21,2023-05-04 00:10:25,P3,4.0,IncomeButton,True
FilterSetDestroyed,2146408505,,,both,2023-05-04 00:10:25,2023-05-04 00:10:28,P3,3.0,IncomeButton,True
FilterSetDestroyed,2146409130,,,both,2023-05-04 00:10:28,2023-05-04 00:10:30,P3,2.0,IncomeButton,True
FilterSetUpdated,2146408350,2017,Norrk?ping,both,2023-05-04 00:10:30,2023-05-04 00:10:32,P3,2.0,IncomeButton,True
FilterSetUpdated,2146408350,2017,Norrk?ping,female,2023-05-04 00:10:32,2023-05-04 00:10:37,P3,5.0,IncomeButton,True
FilterSetDestroyed,2146408350,,,both,2023-05-04 00:10:37,2023-05-04 00:10:39,P3,2.0,IncomeButton,True
FilterSetUpdated,2146409285,2017,Boxholm,both,2023-05-04 00:10:39,2023-05-04 00:10:40,P3,1.0,IncomeButton,True
FilterSetUpdated,2146409285,2017,Boxholm,female,2023-05-04 00:10:40,2023-05-04 00:10:44,P3,4.0,IncomeButton,True
FilterSetDestroyed,2146409285,,,both,2023-05-04 00:10:44,2023-05-04 00:10:46,P3,2.0,IncomeButton,True
FilterSetUpdated,2146408815,2017,Link?ping,both,2023-05-04 00:10:46,2023-05-04 00:10:51,P3,5.0,IncomeButton,True
FilterSetUpdated,2146408815,2017,Link?ping,female,2023-05-04 00:10:51,2023-05-04 00:10:54,P3,3.0,IncomeButton,True
FilterSetDestroyed,2146408040,,,both,2023-05-04 00:10:54,2023-05-04 00:10:55,P3,1.0,IncomeButton,True
FilterSetDestroyed,2146408195,,,both,2023-05-04 00:10:55,2023-05-04 00:10:57,P3,2.0,IncomeButton,True
FilterSetUpdated,2146408660,1994,Mj?lby,both,2023-05-04 00:10:57,2023-05-04 00:10:58,P3,1.0,IncomeButton,True
FilterSetUpdated,2146408660,1994,Mj?lby,female,2023-05-04 00:10:58,2023-05-04 00:11:05,P3,7.0,IncomeButton,True
FilterSetDestroyed,2146408660,,,both,2023-05-04 00:11:05,2023-05-04 00:11:07,P3,2.0,IncomeButton,True
FilterSetUpdated,2146408970,2011,Kinda,both,2023-05-04 00:11:07,2023-05-04 00:11:09,P3,2.0,IncomeButton,True
FilterSetUpdated,2146408970,2011,Kinda,female,2023-05-04 00:11:09,2023-05-04 00:11:11,P3,2.0,IncomeButton,True
FilterSetDestroyed,2146408970,,,both,2023-05-04 00:11:11,2023-05-04 00:11:23,P3,12.0,IncomeButton,True
FilterSetCreated,2146407839,2017,,both,2023-05-04 00:11:23,2023-05-04 00:11:26,P3,3.0,IncomeButton,True
FilterSetUpdated,2146407839,2017,Vadstena,both,2023-05-04 00:11:26,2023-05-04 00:11:27,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407839,2017,Vadstena,female,2023-05-04 00:11:27,2023-05-04 00:11:30,P3,3.0,IncomeButton,True
FilterSetDestroyed,2146407839,,,both,2023-05-04 00:11:30,2023-05-04 00:11:37,P3,7.0,IncomeButton,True
FilterSetCreated,2146407679,2017,,both,2023-05-04 00:11:37,2023-05-04 00:11:39,P3,2.0,IncomeButton,True
FilterSetUpdated,2146407679,2017,Valdemarsvik,both,2023-05-04 00:11:39,2023-05-04 00:11:40,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407679,2017,Valdemarsvik,female,2023-05-04 00:11:40,2023-05-04 00:11:50,P3,10.0,IncomeButton,True
FilterSetCreated,2146407523,2017,,both,2023-05-04 00:11:50,2023-05-04 00:11:54,P3,4.0,IncomeButton,True
FilterSetUpdated,2146407523,2017,Ydre,both,2023-05-04 00:11:54,2023-05-04 00:11:55,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407523,2017,Ydre,female,2023-05-04 00:11:55,2023-05-04 00:12:30,P3,35.0,IncomeButton,True
FilterSetDestroyed,2146408815,,,both,2023-05-04 00:12:30,2023-05-04 00:12:31,P3,1.0,IncomeButton,True
FilterSetDestroyed,2146407679,,,both,2023-05-04 00:12:31,2023-05-04 00:12:32,P3,1.0,IncomeButton,True
FilterSetDestroyed,2146407523,,,both,2023-05-04 00:12:32,2023-05-04 00:12:37,P3,5.0,IncomeButton,True
FilterSetCreated,2146407355,2017,,both,2023-05-04 00:12:37,2023-05-04 00:12:40,P3,3.0,IncomeButton,True
Task 4,,,,,2023-05-04 00:12:37,2023-05-04 00:12:40,P3,3.0,IncomeButton,True
FilterSetCreated,2146407200,2017,,both,2023-05-04 00:12:40,2023-05-04 00:12:42,P3,2.0,IncomeButton,True
FilterSetDestroyed,2146407200,,,both,2023-05-04 00:12:42,2023-05-04 00:12:43,P3,1.0,IncomeButton,True
FilterSetCreated,2146407041,2017,,both,2023-05-04 00:12:43,2023-05-04 00:12:55,P3,12.0,IncomeButton,True
FilterSetUpdated,2146407355,2015,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2016,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2014,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2015,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2012,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2014,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2011,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2012,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2010,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2008,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2010,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2007,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2008,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2006,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2005,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2006,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2003,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2004,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2002,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2003,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2001,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2002,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
FilterSetUpdated,2146407355,2000,Norrk?ping,both,2023-05-04 00:12:55,2023-05-04 00:12:56,P3,1.0,IncomeButton,True
