event,ID,year,municipality,gender,start,end,participant,duration,view,complete
FilterSetUpdated,2146757571,2011,Norrk?ping,both,2023-05-04 00:00:38,2023-05-04 00:00:44,P5,6.0,IncomeButton,True
FilterSetUpdated,2146757571,2012,Norrk?ping,both,2023-05-04 00:00:38,2023-05-04 00:00:44,P5,6.0,IncomeButton,True
FilterSetUpdated,2146757571,2013,Norrk?ping,both,2023-05-04 00:00:38,2023-05-04 00:00:44,P5,6.0,IncomeButton,True
FilterSetUpdated,2146757571,2014,Norrk?ping,both,2023-05-04 00:00:38,2023-05-04 00:00:44,P5,6.0,IncomeButton,True
FilterSetUpdated,2146757571,2015,Norrk?ping,both,2023-05-04 00:00:38,2023-05-04 00:00:44,P5,6.0,IncomeButton,True
FilterSetUpdated,2146757571,2016,Norrk?ping,both,2023-05-04 00:00:38,2023-05-04 00:00:44,P5,6.0,IncomeButton,True
FilterSetUpdated,2146757571,2017,Norrk?ping,both,2023-05-04 00:00:38,2023-05-04 00:00:44,P5,6.0,IncomeButton,True
FilterSetUpdated,2146757571,2017,Norrk?ping,both,2023-05-04 00:00:44,2023-05-04 00:00:59,P5,15.0,IncomeButton,True
FilterSetDestroyed,2146757571,,,both,2023-05-04 00:00:59,2023-05-04 00:01:12,P5,13.0,IncomeButton,True
FilterSetCreated,2146757411,2017,,both,2023-05-04 00:01:12,2023-05-04 00:01:16,P5,4.0,IncomeButton,True
FilterSetUpdated,2146757411,2017,Norrk?ping,both,2023-05-04 00:01:16,2023-05-04 00:01:19,P5,3.0,IncomeButton,True
FilterSetUpdated,2146757411,2017,Norrk?ping,male,2023-05-04 00:01:19,2023-05-04 00:01:23,P5,4.0,IncomeButton,True
FilterSetUpdated,2146757411,2017,Norrk?ping,female,2023-05-04 00:01:23,2023-05-04 00:01:24,P5,1.0,IncomeButton,True
Task 2,,,,,2023-05-04 00:01:24,2023-05-04 00:02:04,P5,40.0,IncomeButton,True
FilterSetDestroyed,2146757411,,,both,2023-05-04 00:02:04,2023-05-04 00:02:13,P5,9.0,IncomeButton,True
Task 3,,,,,2023-05-04 00:02:13,2023-05-04 00:02:21,P5,8.0,IncomeButton,True
FilterSetCreated,2146757250,2017,,both,2023-05-04 00:02:21,2023-05-04 00:02:34,P5,13.0,IncomeButton,True
FilterSetCreated,2146757014,2017,,both,2023-05-04 00:02:34,2023-05-04 00:02:43,P5,9.0,IncomeButton,True
FilterSetDestroyed,2146757014,,,both,2023-05-04 00:02:43,2023-05-04 00:02:46,P5,3.0,IncomeButton,True
FilterSetDestroyed,2146757250,,,both,2023-05-04 00:02:46,2023-05-04 00:02:49,P5,3.0,IncomeButton,True
FilterSetCreated,2146756850,2017,,both,2023-05-04 00:02:49,2023-05-04 00:03:14,P5,25.0,IncomeButton,False
FilterSetCreated,2146756299,2017,,both,2023-05-04 00:03:14,2023-05-04 00:03:16,P5,2.0,IncomeButton,True
FilterSetDestroyed,2146756299,,,both,2023-05-04 00:03:16,2023-05-04 00:03:37,P5,21.0,IncomeButton,True
FilterSetCreated,2146756140,2017,,both,2023-05-04 00:03:37,2023-05-04 00:03:41,P5,4.0,IncomeButton,True
FilterSetUpdated,2146756140,2017,?tvidaberg,both,2023-05-04 00:03:41,2023-05-04 00:03:43,P5,2.0,IncomeButton,True
FilterSetUpdated,2146756140,2017,?tvidaberg,male,2023-05-04 00:03:43,2023-05-04 00:03:53,P5,10.0,IncomeButton,True
FilterSetDestroyed,2146756140,,,both,2023-05-04 00:03:53,2023-05-04 00:03:57,P5,4.0,IncomeButton,True
FilterSetCreated,2146755980,2017,,both,2023-05-04 00:03:57,2023-05-04 00:04:01,P5,4.0,IncomeButton,True
FilterSetUpdated,2146755980,2017,Boxholm,both,2023-05-04 00:04:01,2023-05-04 00:04:02,P5,1.0,IncomeButton,True
FilterSetUpdated,2146755980,2017,Boxholm,male,2023-05-04 00:04:02,2023-05-04 00:04:06,P5,4.0,IncomeButton,True
FilterSetDestroyed,2146755980,,,both,2023-05-04 00:04:06,2023-05-04 00:04:10,P5,4.0,IncomeButton,True
FilterSetCreated,2146755820,2017,,both,2023-05-04 00:04:10,2023-05-04 00:04:11,P5,1.0,IncomeButton,True
FilterSetUpdated,2146755820,2017,Boxholm,both,2023-05-04 00:04:11,2023-05-04 00:04:14,P5,3.0,IncomeButton,True
FilterSetUpdated,2146755820,2017,Boxholm,female,2023-05-04 00:04:14,2023-05-04 00:04:18,P5,4.0,IncomeButton,True
FilterSetDestroyed,2146755820,,,both,2023-05-04 00:04:18,2023-05-04 00:04:20,P5,2.0,IncomeButton,True
FilterSetCreated,2146755660,2017,,both,2023-05-04 00:04:20,2023-05-04 00:04:22,P5,2.0,IncomeButton,True
FilterSetUpdated,2146755660,2017,Finsp?ng,both,2023-05-04 00:04:22,2023-05-04 00:04:23,P5,1.0,IncomeButton,True
FilterSetUpdated,2146755660,2017,Finsp?ng,female,2023-05-04 00:04:23,2023-05-04 00:04:26,P5,3.0,IncomeButton,True
FilterSetDestroyed,2146755660,,,both,2023-05-04 00:04:26,2023-05-04 00:04:33,P5,7.0,IncomeButton,True
FilterSetCreated,2146755500,2017,,both,2023-05-04 00:04:33,2023-05-04 00:04:35,P5,2.0,IncomeButton,True
FilterSetUpdated,2146755500,2017,Kinda,both,2023-05-04 00:04:35,2023-05-04 00:04:36,P5,1.0,IncomeButton,True
FilterSetUpdated,2146755500,2017,Kinda,female,2023-05-04 00:04:36,2023-05-04 00:04:39,P5,3.0,IncomeButton,True
FilterSetDestroyed,2146755500,,,both,2023-05-04 00:04:39,2023-05-04 00:04:58,P5,19.0,IncomeButton,True
FilterSetCreated,2146755340,2017,,both,2023-05-04 00:04:58,2023-05-04 00:04:59,P5,1.0,IncomeButton,True
FilterSetUpdated,2146755340,2017,Link?ping,both,2023-05-04 00:04:59,2023-05-04 00:05:00,P5,1.0,IncomeButton,True
FilterSetUpdated,2146755340,2017,Link?ping,female,2023-05-04 00:05:00,2023-05-04 00:05:07,P5,7.0,IncomeButton,True
FilterSetDestroyed,2146755340,,,both,2023-05-04 00:05:07,2023-05-04 00:05:13,P5,6.0,IncomeButton,True
FilterSetCreated,2146755180,2017,,both,2023-05-04 00:05:13,2023-05-04 00:05:19,P5,6.0,IncomeButton,True
FilterSetDestroyed,2146755180,,,both,2023-05-04 00:05:19,2023-05-04 00:05:28,P5,9.0,IncomeButton,True
FilterSetCreated,2146755021,2017,,both,2023-05-04 00:05:28,2023-05-04 00:05:30,P5,2.0,IncomeButton,True
FilterSetUpdated,2146755021,2017,Link?ping,both,2023-05-04 00:05:30,2023-05-04 00:05:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146755021,2017,Link?ping,female,2023-05-04 00:05:31,2023-05-04 00:05:51,P5,20.0,IncomeButton,True
FilterSetDestroyed,2146755021,,,both,2023-05-04 00:05:51,2023-05-04 00:06:02,P5,11.0,IncomeButton,True
FilterSetCreated,2146754861,2017,,both,2023-05-04 00:06:02,2023-05-04 00:06:05,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754861,2017,Vadstena,both,2023-05-04 00:06:05,2023-05-04 00:06:06,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754861,2017,Vadstena,female,2023-05-04 00:06:06,2023-05-04 00:06:10,P5,4.0,IncomeButton,True
FilterSetDestroyed,2146754861,,,both,2023-05-04 00:06:10,2023-05-04 00:06:14,P5,4.0,IncomeButton,True
FilterSetCreated,2146754701,2017,,both,2023-05-04 00:06:14,2023-05-04 00:06:15,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754701,2017,Ydre,both,2023-05-04 00:06:15,2023-05-04 00:06:17,P5,2.0,IncomeButton,True
FilterSetUpdated,2146754701,2017,Ydre,female,2023-05-04 00:06:17,2023-05-04 00:06:22,P5,5.0,IncomeButton,True
FilterSetCreated,2146754545,2017,,both,2023-05-04 00:06:22,2023-05-04 00:06:30,P5,8.0,IncomeButton,True
FilterSetDestroyed,2146754545,,,both,2023-05-04 00:06:30,2023-05-04 00:06:31,P5,1.0,IncomeButton,True
FilterSetDestroyed,2146754701,,,both,2023-05-04 00:06:31,2023-05-04 00:07:01,P5,30.0,IncomeButton,True
Task 4,,,,,2023-05-04 00:07:01,2023-05-04 00:07:11,P5,10.0,IncomeButton,True
FilterSetCreated,2146754382,2017,,both,2023-05-04 00:07:11,2023-05-04 00:07:12,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2017,Norrk?ping,both,2023-05-04 00:07:12,2023-05-04 00:07:24,P5,12.0,IncomeButton,True
FilterSetUpdated,2146754382,2017,Norrk?ping,male,2023-05-04 00:07:24,2023-05-04 00:07:30,P5,6.0,IncomeButton,True
FilterSetUpdated,2146754382,2016,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2017,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2015,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2016,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2014,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2015,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2013,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2014,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2012,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2013,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2011,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2012,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2010,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2009,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2007,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2009,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2006,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2007,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2005,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2006,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2003,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2005,Norrk?ping,male,2023-05-04 00:07:30,2023-05-04 00:07:31,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2002,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2003,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2002,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2000,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2001,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1999,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2000,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1998,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1997,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1998,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1995,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1996,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1995,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1992,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1990,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1991,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1990,Norrk?ping,male,2023-05-04 00:07:31,2023-05-04 00:07:34,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1991,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1990,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1991,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1992,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1991,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1994,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1995,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1994,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1996,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1995,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1997,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1996,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1998,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1997,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2000,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1999,Norrk?ping,male,2023-05-04 00:07:34,2023-05-04 00:07:35,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2001,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2000,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2002,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2001,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2002,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2004,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2003,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2006,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2005,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2007,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2006,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2009,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2008,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2012,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2010,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2014,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2012,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2016,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2014,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2017,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2016,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2017,Norrk?ping,male,2023-05-04 00:07:35,2023-05-04 00:07:38,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2017,Norrk?ping,female,2023-05-04 00:07:38,2023-05-04 00:07:40,P5,2.0,IncomeButton,True
FilterSetUpdated,2146754382,2016,Norrk?ping,female,2023-05-04 00:07:40,2023-05-04 00:07:41,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2015,Norrk?ping,female,2023-05-04 00:07:40,2023-05-04 00:07:41,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2014,Norrk?ping,female,2023-05-04 00:07:40,2023-05-04 00:07:41,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2012,Norrk?ping,female,2023-05-04 00:07:40,2023-05-04 00:07:41,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2009,Norrk?ping,female,2023-05-04 00:07:40,2023-05-04 00:07:41,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,2006,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2004,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,2003,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1999,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1997,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1996,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1991,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1990,Norrk?ping,female,2023-05-04 00:07:41,2023-05-04 00:07:44,P5,3.0,IncomeButton,True
FilterSetUpdated,2146754382,1991,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1992,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1990,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1992,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1992,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1994,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1993,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1994,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1995,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1994,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1995,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1996,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1995,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1996,Norrk?ping,female,2023-05-04 00:07:44,2023-05-04 00:07:45,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1997,Norrk?ping,female,2023-05-04 00:07:45,2023-05-04 00:07:46,P5,1.0,IncomeButton,True
FilterSetUpdated,2146754382,1996,Norrk?ping,female,2023-05-04 00:07:45,2023-05-04 00:07:46,P5,1.0,IncomeButton,True
