event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant,end,duration
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146828655,,,,,,both,2023-05-04 00:02:13,P1,2023-05-04 00:02:29,16.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146828653,,,,,,both,2023-05-04 00:02:13,P1,2023-05-04 00:02:29,16.0
DataViewDestroyed,DataView_2146828888,AverageIncome-Municipality,AverageIncome,[],,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
DataViewCreated,DataView_2146828335,AverageIncome-County,AverageIncome,"[County, Year]",,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146828884,,,,,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146828331,,,,,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146828329,,,,2017,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
DataViewCreated,DataView_2146828266,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
DataViewCreated,DataView_2146828265,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
DataViewCreated,DataView_2146828264,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
DataViewCreated,DataView_2146828263,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:29,P1,2023-05-04 00:02:36,7.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146828125,,,,,,both,2023-05-04 00:02:36,P1,2023-05-04 00:02:39,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146828123,,,,2017,,both,2023-05-04 00:02:36,P1,2023-05-04 00:02:39,3.0
DataViewCreated,DataView_2146828081,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:36,P1,2023-05-04 00:02:39,3.0
DataViewCreated,DataView_2146828080,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:36,P1,2023-05-04 00:02:39,3.0
DataViewCreated,DataView_2146828079,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:36,P1,2023-05-04 00:02:39,3.0
DataViewCreated,DataView_2146828078,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:36,P1,2023-05-04 00:02:39,3.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146828125,,,,,,both,2023-05-04 00:02:39,P1,2023-05-04 00:02:43,4.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146828123,,,,,,both,2023-05-04 00:02:39,P1,2023-05-04 00:02:43,4.0
DataViewDestroyed,DataView_2146828335,AverageIncome-County,AverageIncome,[],,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
DataViewCreated,DataView_2146827966,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
FilterSetUpdated,SharedMapFilters,,,,2017,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146828331,,,,,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146827962,,,,,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146827960,,,,2017,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
DataViewCreated,DataView_2146827582,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
DataViewCreated,DataView_2146827581,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
DataViewCreated,DataView_2146827580,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
DataViewCreated,DataView_2146827579,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:02:43,P1,2023-05-04 00:03:10,27.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146827431,,,,,,both,2023-05-04 00:03:10,P1,2023-05-04 00:03:11,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146827429,,,,2017,,both,2023-05-04 00:03:10,P1,2023-05-04 00:03:11,1.0
DataViewCreated,DataView_2146827387,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:10,P1,2023-05-04 00:03:11,1.0
DataViewCreated,DataView_2146827386,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:10,P1,2023-05-04 00:03:11,1.0
DataViewCreated,DataView_2146827385,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:10,P1,2023-05-04 00:03:11,1.0
DataViewCreated,DataView_2146827384,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:10,P1,2023-05-04 00:03:11,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146827276,,,,,,both,2023-05-04 00:03:11,P1,2023-05-04 00:03:15,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146827274,,,,2017,,both,2023-05-04 00:03:11,P1,2023-05-04 00:03:15,4.0
DataViewCreated,DataView_2146827232,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:11,P1,2023-05-04 00:03:15,4.0
DataViewCreated,DataView_2146827231,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:11,P1,2023-05-04 00:03:15,4.0
DataViewCreated,DataView_2146827230,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:11,P1,2023-05-04 00:03:15,4.0
DataViewCreated,DataView_2146827229,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:11,P1,2023-05-04 00:03:15,4.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146827121,,,,,,both,2023-05-04 00:03:15,P1,2023-05-04 00:03:16,1.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146827119,,,,2017,,both,2023-05-04 00:03:15,P1,2023-05-04 00:03:16,1.0
DataViewCreated,DataView_2146827077,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:15,P1,2023-05-04 00:03:16,1.0
DataViewCreated,DataView_2146827076,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:15,P1,2023-05-04 00:03:16,1.0
DataViewCreated,DataView_2146827075,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:15,P1,2023-05-04 00:03:16,1.0
DataViewCreated,DataView_2146827074,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:15,P1,2023-05-04 00:03:16,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146826966,,,,,,both,2023-05-04 00:03:16,P1,2023-05-04 00:03:18,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146826964,,,,2017,,both,2023-05-04 00:03:16,P1,2023-05-04 00:03:18,2.0
DataViewCreated,DataView_2146826922,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:16,P1,2023-05-04 00:03:18,2.0
DataViewCreated,DataView_2146826921,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:16,P1,2023-05-04 00:03:18,2.0
DataViewCreated,DataView_2146826920,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:16,P1,2023-05-04 00:03:18,2.0
DataViewCreated,DataView_2146826919,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:16,P1,2023-05-04 00:03:18,2.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146826811,,,,,,both,2023-05-04 00:03:18,P1,2023-05-04 00:03:20,2.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146826809,,,,2017,,both,2023-05-04 00:03:18,P1,2023-05-04 00:03:20,2.0
DataViewCreated,DataView_2146826767,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:18,P1,2023-05-04 00:03:20,2.0
DataViewCreated,DataView_2146826766,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:18,P1,2023-05-04 00:03:20,2.0
DataViewCreated,DataView_2146826765,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:18,P1,2023-05-04 00:03:20,2.0
DataViewCreated,DataView_2146826764,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:18,P1,2023-05-04 00:03:20,2.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146826656,,,,,,both,2023-05-04 00:03:20,P1,2023-05-04 00:03:23,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146826654,,,,2017,,both,2023-05-04 00:03:20,P1,2023-05-04 00:03:23,3.0
DataViewCreated,DataView_2146826612,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:20,P1,2023-05-04 00:03:23,3.0
DataViewCreated,DataView_2146826611,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:20,P1,2023-05-04 00:03:23,3.0
DataViewCreated,DataView_2146826610,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:20,P1,2023-05-04 00:03:23,3.0
DataViewCreated,DataView_2146826609,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:20,P1,2023-05-04 00:03:23,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146826501,,,,,,both,2023-05-04 00:03:23,P1,2023-05-04 00:03:59,36.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146826499,,,,2017,,both,2023-05-04 00:03:23,P1,2023-05-04 00:03:59,36.0
DataViewCreated,DataView_2146826457,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:03:23,P1,2023-05-04 00:03:59,36.0
DataViewCreated,DataView_2146826456,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:03:23,P1,2023-05-04 00:03:59,36.0
DataViewCreated,DataView_2146826455,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:03:23,P1,2023-05-04 00:03:59,36.0
DataViewCreated,DataView_2146826454,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:03:23,P1,2023-05-04 00:03:59,36.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146827962,,,,,,both,2023-05-04 00:03:59,P1,2023-05-04 00:04:02,3.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146827960,,,,,,both,2023-05-04 00:03:59,P1,2023-05-04 00:04:02,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146826342,,,,,,both,2023-05-04 00:04:02,P1,2023-05-04 00:04:11,9.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146826340,,,,2017,,both,2023-05-04 00:04:02,P1,2023-05-04 00:04:11,9.0
DataViewCreated,DataView_2146826298,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:02,P1,2023-05-04 00:04:11,9.0
DataViewCreated,DataView_2146826297,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:02,P1,2023-05-04 00:04:11,9.0
DataViewCreated,DataView_2146826296,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:02,P1,2023-05-04 00:04:11,9.0
DataViewCreated,DataView_2146826295,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:02,P1,2023-05-04 00:04:11,9.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146826187,,,,,,both,2023-05-04 00:04:11,P1,2023-05-04 00:04:15,4.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146826185,,,,2017,,both,2023-05-04 00:04:11,P1,2023-05-04 00:04:15,4.0
DataViewCreated,DataView_2146826143,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:11,P1,2023-05-04 00:04:15,4.0
DataViewCreated,DataView_2146826142,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:11,P1,2023-05-04 00:04:15,4.0
DataViewCreated,DataView_2146826141,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:11,P1,2023-05-04 00:04:15,4.0
DataViewCreated,DataView_2146826140,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:11,P1,2023-05-04 00:04:15,4.0
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146826187,,,,,,both,2023-05-04 00:04:15,P1,2023-05-04 00:04:16,1.0
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146826185,,,,,,both,2023-05-04 00:04:15,P1,2023-05-04 00:04:16,1.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146826028,,,,,,both,2023-05-04 00:04:16,P1,2023-05-04 00:04:19,3.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146826026,,,,2017,,both,2023-05-04 00:04:16,P1,2023-05-04 00:04:19,3.0
DataViewCreated,DataView_2146825984,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:16,P1,2023-05-04 00:04:19,3.0
DataViewCreated,DataView_2146825983,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:16,P1,2023-05-04 00:04:19,3.0
DataViewCreated,DataView_2146825982,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:16,P1,2023-05-04 00:04:19,3.0
DataViewCreated,DataView_2146825981,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:16,P1,2023-05-04 00:04:19,3.0
ActorSpawned,BP_RegionMarker3DWidgets_C_2146825873,,,,,,both,2023-05-04 00:04:19,P1,2023-05-04 00:04:43,24.0
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146825871,,,,2017,,both,2023-05-04 00:04:19,P1,2023-05-04 00:04:43,24.0
DataViewCreated,DataView_2146825829,Income-Main,Income,"[Income, Year]",,,both,2023-05-04 00:04:19,P1,2023-05-04 00:04:43,24.0
DataViewCreated,DataView_2146825828,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,both,2023-05-04 00:04:19,P1,2023-05-04 00:04:43,24.0
DataViewCreated,DataView_2146825827,Income-Education-Side,EducationIncome,"[Education, Year]",,,both,2023-05-04 00:04:19,P1,2023-05-04 00:04:43,24.0
DataViewCreated,DataView_2146825826,AverageIncome-Nation,AverageIncome,[Year],,,both,2023-05-04 00:04:19,P1,2023-05-04 00:04:43,24.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827274,,,,2017,Link?ping,both,2023-05-04 00:04:43,P1,2023-05-04 00:04:45,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827274,,,,2017,Link?ping,both,2023-05-04 00:04:45,P1,2023-05-04 00:04:47,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827274,,,,2017,Link?ping,both,2023-05-04 00:04:47,P1,2023-05-04 00:04:48,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827274,,,,2017,Link?ping,both,2023-05-04 00:04:48,P1,2023-05-04 00:05:21,33.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826964,,,,2017,Boxholm,both,2023-05-04 00:05:21,P1,2023-05-04 00:05:22,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826964,,,,2017,Boxholm,female,2023-05-04 00:05:21,P1,2023-05-04 00:05:22,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826026,,,,2017,?desh?g,both,2023-05-04 00:05:22,P1,2023-05-04 00:05:23,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826026,,,,2017,?desh?g,female,2023-05-04 00:05:23,P1,2023-05-04 00:05:25,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825871,,,,2017,S?derk?ping,both,2023-05-04 00:05:25,P1,2023-05-04 00:05:26,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146825871,,,,2017,S?derk?ping,female,2023-05-04 00:05:26,P1,2023-05-04 00:05:28,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826340,,,,2017,Motala,both,2023-05-04 00:05:28,P1,2023-05-04 00:05:37,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826340,,,,2017,Motala,female,2023-05-04 00:05:28,P1,2023-05-04 00:05:37,9.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826026,,,,2017,?desh?g,both,2023-05-04 00:05:37,P1,2023-05-04 00:05:38,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826026,,,,2017,?desh?g,female,2023-05-04 00:05:38,P1,2023-05-04 00:05:40,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827274,,,,2017,Link?ping,both,2023-05-04 00:05:40,P1,2023-05-04 00:05:41,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827274,,,,2017,Link?ping,female,2023-05-04 00:05:41,P1,2023-05-04 00:05:45,4.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826654,,,,2017,Kinda,both,2023-05-04 00:05:45,P1,2023-05-04 00:05:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826654,,,,2017,Kinda,female,2023-05-04 00:05:45,P1,2023-05-04 00:05:46,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826499,,,,2017,Mj?lby,both,2023-05-04 00:05:46,P1,2023-05-04 00:05:47,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826499,,,,2017,Mj?lby,female,2023-05-04 00:05:47,P1,2023-05-04 00:05:49,2.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826809,,,,2017,Finsp?ng,both,2023-05-04 00:05:49,P1,2023-05-04 00:05:52,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146826809,,,,2017,Finsp?ng,female,2023-05-04 00:05:49,P1,2023-05-04 00:05:52,3.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827429,,,,2017,Norrk?ping,both,2023-05-04 00:05:52,P1,2023-05-04 00:05:53,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827429,,,,2017,Norrk?ping,female,2023-05-04 00:05:53,P1,2023-05-04 00:05:54,1.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827119,,,,2017,?tvidaberg,both,2023-05-04 00:05:54,P1,2023-05-04 00:06:24,30.0
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146827119,,,,2017,?tvidaberg,female,2023-05-04 00:05:54,P1,2023-05-04 00:06:24,30.0
