event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597328,,,,,,,2023-05-04 00:08:11,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597326,,,,2017,,female,2023-05-04 00:08:11,P2
DataViewCreated,DataView_2146597284,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:11,P2
DataViewCreated,DataView_2146597283,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:11,P2
DataViewCreated,DataView_2146597282,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:11,P2
DataViewCreated,DataView_2146597281,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:11,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597326,,,,2017,Norrk?ping,female,2023-05-04 00:08:13,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597326,,,,2017,Norrk?ping,male,2023-05-04 00:08:14,P2
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597172,,,,,,,2023-05-04 00:08:24,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2017,,female,2023-05-04 00:08:24,P2
DataViewCreated,DataView_2146597128,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:24,P2
DataViewCreated,DataView_2146597127,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:24,P2
DataViewCreated,DataView_2146597126,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:24,P2
DataViewCreated,DataView_2146597125,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:24,P2
ActorSpawned,BP_RegionMarker3DWidgets_C_2146597017,,,,,,,2023-05-04 00:08:30,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,,female,2023-05-04 00:08:30,P2
DataViewCreated,DataView_2146596973,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:30,P2
DataViewCreated,DataView_2146596972,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:30,P2
DataViewCreated,DataView_2146596971,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:30,P2
DataViewCreated,DataView_2146596970,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:30,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,Norrk?ping,female,2023-05-04 00:08:34,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,Norrk?ping,male,2023-05-04 00:08:35,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2016,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2017,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2016,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2015,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2014,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2013,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2014,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2012,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2013,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2011,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2012,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2011,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2010,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2009,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2010,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2009,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2008,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2009,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2008,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2007,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2007,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2001,Norrk?ping,female,2023-05-04 00:08:44,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:45,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2001,Norrk?ping,female,2023-05-04 00:08:45,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:45,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:45,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2002,Norrk?ping,female,2023-05-04 00:08:45,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:45,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:46,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2003,Norrk?ping,female,2023-05-04 00:08:46,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:46,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:46,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2004,Norrk?ping,female,2023-05-04 00:08:46,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:46,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:47,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:47,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:47,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:47,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2006,Norrk?ping,female,2023-05-04 00:08:47,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:08:47,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2016,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2017,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2015,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2016,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2015,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2014,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2013,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2014,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2013,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2012,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2013,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2012,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2011,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2012,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2011,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2010,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2011,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2010,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2009,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2010,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2009,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2008,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2009,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2008,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2007,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2008,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2007,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2007,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:08:58,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2002,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2002,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2002,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:08:59,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:00,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2003,Norrk?ping,male,2023-05-04 00:09:00,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:00,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:01,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:01,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:01,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:09:01,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:01,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:09:01,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:02,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2006,Norrk?ping,male,2023-05-04 00:09:02,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:02,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:03,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:03,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:03,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:04,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2004,Norrk?ping,male,2023-05-04 00:09:04,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597015,,,,2005,Norrk?ping,male,2023-05-04 00:09:04,P2
Task 5,,,,,,,,2023-05-04 00:10:01,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597170,,,,2005,Norrk?ping,female,2023-05-04 00:10:41,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146597481,,,,2017,Norrk?ping,female,2023-05-04 00:10:44,P2
DataViewDestroyed,DataView_2146599920,AverageIncome-Municipality,AverageIncome,[],,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596855,AverageAge-Municipality,AverageAge,"[Municipality, Year]",,,,2023-05-04 00:14:57,P2
FilterSetUpdated,SharedMapFilters,,,,2017,,female,2023-05-04 00:14:57,P2
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596854,,,,,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596839,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:14:57,P2
DataViewDestroyed,DataView_2146600788,AverageIncome-MapFilter-Info,AverageIncome,[],,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596838,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:14:57,P2
DataViewDestroyed,DataView_2146600787,AverageIncome-MapFilter-Info,AverageIncome,[],,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596837,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:14:57,P2
DataViewDestroyed,DataView_2146600786,AverageIncome-MapFilter-Info,AverageIncome,[],,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596836,AverageAge-MapFilter-Info,AverageAge,[Year],,,,2023-05-04 00:14:57,P2
ActiveMapFiltersChanged,AgeMapFilters,,,,,,,2023-05-04 00:14:57,P2
DataViewDestroyed,DataView_2146596837,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:14:57,P2
DataViewDestroyed,DataView_2146596855,AverageAge-Municipality,AverageAge,[],,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596835,AverageAge-Municipality,AverageAge,"[Municipality, Year]",,,,2023-05-04 00:14:57,P2
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146596854,,,,,,,2023-05-04 00:14:57,P2
ButtonClicked,AgeButton,,,,,,,2023-05-04 00:14:57,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596831,,,,2017,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596789,Age-Main,Age,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596788,Age-Education-Side,Education,"[Education, Year]",,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596787,Age-Income-Side,Income,"[Income, Year]",,,,2023-05-04 00:14:57,P2
DataViewCreated,DataView_2146596786,AverageAge-Nation,AverageAge,[Year],,,,2023-05-04 00:14:57,P2
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:14:57,P2
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596598,,,,,,,2023-05-04 00:15:07,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596596,,,,2017,,,2023-05-04 00:15:07,P2
DataViewCreated,DataView_2146596554,Age-Main,Age,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:15:07,P2
DataViewCreated,DataView_2146596553,Age-Education-Side,Education,"[Education, Year]",,,,2023-05-04 00:15:07,P2
DataViewCreated,DataView_2146596552,Age-Income-Side,Income,"[Income, Year]",,,,2023-05-04 00:15:07,P2
DataViewCreated,DataView_2146596551,AverageAge-Nation,AverageAge,[Year],,,,2023-05-04 00:15:07,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596596,,,,2017,Norrk?ping,,2023-05-04 00:15:12,P2
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596442,,,,,,,2023-05-04 00:15:21,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2017,,,2023-05-04 00:15:21,P2
DataViewCreated,DataView_2146596398,Age-Main,Age,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:15:21,P2
DataViewCreated,DataView_2146596397,Age-Education-Side,Education,"[Education, Year]",,,,2023-05-04 00:15:21,P2
DataViewCreated,DataView_2146596396,Age-Income-Side,Income,"[Income, Year]",,,,2023-05-04 00:15:21,P2
DataViewCreated,DataView_2146596395,AverageAge-Nation,AverageAge,[Year],,,,2023-05-04 00:15:21,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2017,Norrk?ping,,2023-05-04 00:15:25,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2016,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2015,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2016,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2013,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2014,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2012,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2013,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2010,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2012,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2009,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2010,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2007,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2008,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2006,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2007,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2006,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2004,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2004,Norrk?ping,,2023-05-04 00:15:26,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,,2023-05-04 00:15:27,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2004,Norrk?ping,,2023-05-04 00:15:27,P2
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146596440,,,,2005,Norrk?ping,,2023-05-04 00:15:27,P2
DataViewDestroyed,DataView_2146596835,AverageAge-Municipality,AverageAge,[],,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596283,AverageEducation-Municipality,AverageEducation,"[Municipality, Year]",,,,2023-05-04 00:19:05,P2
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:19:05,P2
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146596833,,,,,,,2023-05-04 00:19:05,P2
ActorSpawned,BP_RegionMarker3DWidgets_C_2146596279,,,,,,,2023-05-04 00:19:05,P2
DataViewDestroyed,DataView_2146596839,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596264,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:19:05,P2
DataViewDestroyed,DataView_2146596838,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596263,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596262,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:19:05,P2
DataViewDestroyed,DataView_2146596836,AverageAge-MapFilter-Info,AverageAge,[],,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596261,AverageEducation-MapFilter-Info,AverageEducation,[Year],,,,2023-05-04 00:19:05,P2
ActiveMapFiltersChanged,EducationMapFilters,,,,,,,2023-05-04 00:19:05,P2
DataViewDestroyed,DataView_2146596264,AverageEducation-MapFilter-Info,AverageEducation,[],,,,2023-05-04 00:19:05,P2
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:19:05,P2
ButtonClicked,EducationButton,,,,,,,2023-05-04 00:19:05,P2
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146596277,,,,2017,,,2023-05-04 00:19:05,P2
DataViewCreated,DataView_2146596231,Education-Main,Education,"[Education, Year]",,,,2023-05-04 00:19:05,P2
