event,object,data_view,data_table,dimensions,year,municipality,gender,start,participant
ButtonClicked,FemaleTouchButton,,,,,,,2023-05-04 00:01:37,P3
DataViewDestroyed,DataView_2146413080,AverageIncome-Municipality,AverageIncome,[],,,,2023-05-04 00:01:39,P3
DataViewCreated,DataView_2146412811,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,,2023-05-04 00:01:39,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146413076,,,,,,,2023-05-04 00:01:39,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412807,,,,,,,2023-05-04 00:01:39,P3
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:01:39,P3
ButtonClicked,AllTouchButton,,,,,,,2023-05-04 00:01:39,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412805,,,,2017,,,2023-05-04 00:01:39,P3
DataViewCreated,DataView_2146412763,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:01:39,P3
DataViewCreated,DataView_2146412762,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:01:39,P3
DataViewCreated,DataView_2146412761,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:01:39,P3
DataViewCreated,DataView_2146412760,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:01:39,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2017,Norrk?ping,,2023-05-04 00:01:48,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146413467,,,,2017,Norrk?ping,female,2023-05-04 00:01:49,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412601,,,,,,,2023-05-04 00:01:54,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412599,,,,2017,,,2023-05-04 00:01:54,P3
DataViewCreated,DataView_2146412557,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:01:54,P3
DataViewCreated,DataView_2146412556,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:01:54,P3
DataViewCreated,DataView_2146412555,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:01:54,P3
DataViewCreated,DataView_2146412554,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:01:54,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412601,,,,,,,2023-05-04 00:01:58,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146412599,,,,,,,2023-05-04 00:01:58,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412442,,,,,,,2023-05-04 00:02:00,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412440,,,,2017,,,2023-05-04 00:02:00,P3
DataViewCreated,DataView_2146412398,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:02:00,P3
DataViewCreated,DataView_2146412397,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:02:00,P3
DataViewCreated,DataView_2146412396,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:02:00,P3
DataViewCreated,DataView_2146412395,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:02:00,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412440,,,,2017,Norrk?ping,,2023-05-04 00:02:04,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412440,,,,2017,Norrk?ping,male,2023-05-04 00:02:12,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146413469,,,,,,,2023-05-04 00:02:46,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146413467,,,,,,,2023-05-04 00:02:46,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412282,,,,,,,2023-05-04 00:02:47,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412280,,,,2017,,,2023-05-04 00:02:47,P3
DataViewCreated,DataView_2146412238,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:02:47,P3
DataViewCreated,DataView_2146412237,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:02:47,P3
DataViewCreated,DataView_2146412236,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:02:47,P3
DataViewCreated,DataView_2146412235,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:02:47,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412280,,,,2017,Norrk?ping,,2023-05-04 00:02:52,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146412280,,,,2017,Norrk?ping,female,2023-05-04 00:03:09,P3
Task 3,,,,,,,,2023-05-04 00:03:58,P3
ButtonClicked,IncomeButton,,,,,,,2023-05-04 00:04:04,P3
ButtonClicked,IncomeButton,,,,,,,2023-05-04 00:04:06,P3
DataViewDestroyed,DataView_2146412811,AverageIncome-Municipality,AverageIncome,[],,,,2023-05-04 00:04:10,P3
DataViewCreated,DataView_2146412124,AverageIncome-County,AverageIncome,"[County, Year]",,,,2023-05-04 00:04:10,P3
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:04:10,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412807,,,,,,,2023-05-04 00:04:10,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146412120,,,,,,,2023-05-04 00:04:10,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146412118,,,,2017,,,2023-05-04 00:04:10,P3
DataViewCreated,DataView_2146412055,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:04:10,P3
DataViewCreated,DataView_2146412054,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:04:10,P3
DataViewCreated,DataView_2146412053,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:04:10,P3
DataViewCreated,DataView_2146412052,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:04:10,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411884,,,,,,,2023-05-04 00:04:30,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411882,,,,2017,,,2023-05-04 00:04:30,P3
DataViewCreated,DataView_2146411840,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:04:30,P3
DataViewCreated,DataView_2146411839,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:04:30,P3
DataViewCreated,DataView_2146411838,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:04:30,P3
DataViewCreated,DataView_2146411837,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:04:30,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146411882,,,,2017,,,2023-05-04 00:04:42,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146411884,,,,,,,2023-05-04 00:04:53,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146411882,,,,,,,2023-05-04 00:04:53,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412282,,,,,,,2023-05-04 00:04:54,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146412280,,,,,,,2023-05-04 00:04:54,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412442,,,,,,,2023-05-04 00:04:55,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146412440,,,,,,,2023-05-04 00:04:55,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411716,,,,,,,2023-05-04 00:05:08,P3
ButtonClicked,SwedenInfoTouchButton,,,,,,,2023-05-04 00:05:08,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411714,,,,2017,,,2023-05-04 00:05:08,P3
DataViewCreated,DataView_2146411672,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:05:08,P3
DataViewCreated,DataView_2146411671,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:05:08,P3
DataViewCreated,DataView_2146411670,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:05:08,P3
DataViewCreated,DataView_2146411669,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:05:08,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146411716,,,,,,,2023-05-04 00:05:13,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146411714,,,,,,,2023-05-04 00:05:13,P3
DataViewDestroyed,DataView_2146412124,AverageIncome-County,AverageIncome,[],,,,2023-05-04 00:05:44,P3
DataViewCreated,DataView_2146411557,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,,2023-05-04 00:05:44,P3
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:05:44,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146412120,,,,,,,2023-05-04 00:05:44,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411553,,,,,,,2023-05-04 00:05:44,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411551,,,,2017,,,2023-05-04 00:05:44,P3
DataViewCreated,DataView_2146411173,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:05:44,P3
DataViewCreated,DataView_2146411172,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:05:44,P3
DataViewCreated,DataView_2146411171,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:05:44,P3
DataViewCreated,DataView_2146411170,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:05:44,P3
DataViewDestroyed,DataView_2146411557,AverageIncome-Municipality,AverageIncome,[],,,,2023-05-04 00:05:46,P3
DataViewCreated,DataView_2146411012,AverageIncome-County,AverageIncome,"[County, Year]",,,,2023-05-04 00:05:46,P3
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:05:46,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146411553,,,,,,,2023-05-04 00:05:46,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146411008,,,,,,,2023-05-04 00:05:46,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146411006,,,,2017,,,2023-05-04 00:05:46,P3
DataViewCreated,DataView_2146410943,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:05:46,P3
DataViewCreated,DataView_2146410942,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:05:46,P3
DataViewCreated,DataView_2146410941,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:05:46,P3
DataViewCreated,DataView_2146410940,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:05:46,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410782,,,,,,,2023-05-04 00:05:47,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410780,,,,2017,,,2023-05-04 00:05:47,P3
DataViewCreated,DataView_2146410738,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:05:47,P3
DataViewCreated,DataView_2146410737,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:05:47,P3
DataViewCreated,DataView_2146410736,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:05:47,P3
DataViewCreated,DataView_2146410735,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:05:47,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410782,,,,,,,2023-05-04 00:05:57,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146410780,,,,,,,2023-05-04 00:05:57,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410623,,,,,,,2023-05-04 00:05:58,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410621,,,,2017,,,2023-05-04 00:05:58,P3
DataViewCreated,DataView_2146410579,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:05:58,P3
DataViewCreated,DataView_2146410578,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:05:58,P3
DataViewCreated,DataView_2146410577,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:05:58,P3
DataViewCreated,DataView_2146410576,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:05:58,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410623,,,,,,,2023-05-04 00:06:00,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146410621,,,,,,,2023-05-04 00:06:00,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410464,,,,,,,2023-05-04 00:06:01,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410462,,,,2017,,,2023-05-04 00:06:01,P3
DataViewCreated,DataView_2146410420,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:06:01,P3
DataViewCreated,DataView_2146410419,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:06:01,P3
DataViewCreated,DataView_2146410418,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:06:01,P3
DataViewCreated,DataView_2146410417,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:06:01,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410464,,,,,,,2023-05-04 00:06:03,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146410462,,,,,,,2023-05-04 00:06:03,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410305,,,,,,,2023-05-04 00:06:16,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410303,,,,2017,,,2023-05-04 00:06:16,P3
DataViewCreated,DataView_2146410261,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:06:16,P3
DataViewCreated,DataView_2146410260,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:06:16,P3
DataViewCreated,DataView_2146410259,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:06:16,P3
DataViewCreated,DataView_2146410258,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:06:16,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146410150,,,,,,,2023-05-04 00:06:24,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146410148,,,,2017,,,2023-05-04 00:06:24,P3
DataViewCreated,DataView_2146410106,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:06:24,P3
DataViewCreated,DataView_2146410105,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:06:24,P3
DataViewCreated,DataView_2146410104,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:06:24,P3
DataViewCreated,DataView_2146410103,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:06:24,P3
DataViewDestroyed,DataView_2146411012,AverageIncome-County,AverageIncome,[],,,,2023-05-04 00:06:26,P3
DataViewCreated,DataView_2146409995,AverageIncome-Municipality,AverageIncome,"[Municipality, Year]",,,,2023-05-04 00:06:26,P3
FilterSetUpdated,SharedMapFilters,,,,2017,,,2023-05-04 00:06:26,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146411008,,,,,,,2023-05-04 00:06:26,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146409991,,,,,,,2023-05-04 00:06:26,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146409989,,,,2017,,,2023-05-04 00:06:26,P3
DataViewCreated,DataView_2146409611,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:06:26,P3
DataViewCreated,DataView_2146409610,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:06:26,P3
DataViewCreated,DataView_2146409609,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:06:26,P3
DataViewCreated,DataView_2146409608,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:06:26,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410150,,,,,,,2023-05-04 00:06:31,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146410148,,,,,,,2023-05-04 00:06:31,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146410305,,,,,,,2023-05-04 00:06:34,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146410303,,,,,,,2023-05-04 00:06:34,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146409442,,,,,,,2023-05-04 00:06:54,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2017,,,2023-05-04 00:06:54,P3
DataViewCreated,DataView_2146409398,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:06:54,P3
DataViewCreated,DataView_2146409397,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:06:54,P3
DataViewCreated,DataView_2146409396,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:06:54,P3
DataViewCreated,DataView_2146409395,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:06:54,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146409287,,,,,,,2023-05-04 00:07:02,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146409285,,,,2017,,,2023-05-04 00:07:02,P3
DataViewCreated,DataView_2146409243,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:07:02,P3
DataViewCreated,DataView_2146409242,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:07:02,P3
DataViewCreated,DataView_2146409241,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:07:02,P3
DataViewCreated,DataView_2146409240,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:02,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146409132,,,,,,,2023-05-04 00:07:06,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146409130,,,,2017,,,2023-05-04 00:07:06,P3
DataViewCreated,DataView_2146409088,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:07:06,P3
DataViewCreated,DataView_2146409087,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:07:06,P3
DataViewCreated,DataView_2146409086,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:07:06,P3
DataViewCreated,DataView_2146409085,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:06,P3
ActorDestroyed,BP_RegionMarker3DWidgets_C_2146409991,,,,,,,2023-05-04 00:07:27,P3
FilterSetDestroyed,FilterSet_WBP_BubbleGroup_C_2146409989,,,,,,,2023-05-04 00:07:27,P3
ButtonClicked,IncomeButton,,,,,,,2023-05-04 00:07:28,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1997,?tvidaberg,,2023-05-04 00:07:29,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1995,?tvidaberg,,2023-05-04 00:07:29,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1991,?tvidaberg,,2023-05-04 00:07:29,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1990,?tvidaberg,,2023-05-04 00:07:29,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2000,?tvidaberg,,2023-05-04 00:07:30,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1997,?tvidaberg,,2023-05-04 00:07:30,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1994,?tvidaberg,,2023-05-04 00:07:30,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1991,?tvidaberg,,2023-05-04 00:07:30,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1990,?tvidaberg,,2023-05-04 00:07:30,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2010,?tvidaberg,,2023-05-04 00:07:31,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2008,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2006,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2004,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2002,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2001,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1999,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1998,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1997,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1995,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1993,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1991,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1990,?tvidaberg,,2023-05-04 00:07:32,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2003,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2001,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,2000,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1998,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1997,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1996,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1995,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1994,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1993,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1992,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1991,?tvidaberg,,2023-05-04 00:07:34,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146409440,,,,1990,?tvidaberg,,2023-05-04 00:07:34,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146408972,,,,,,,2023-05-04 00:07:46,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2017,,,2023-05-04 00:07:46,P3
DataViewCreated,DataView_2146408928,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:07:46,P3
DataViewCreated,DataView_2146408927,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:07:46,P3
DataViewCreated,DataView_2146408926,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:07:46,P3
DataViewCreated,DataView_2146408925,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:46,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146408817,,,,,,,2023-05-04 00:07:57,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146408815,,,,2017,,,2023-05-04 00:07:57,P3
DataViewCreated,DataView_2146408773,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:07:57,P3
DataViewCreated,DataView_2146408772,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:07:57,P3
DataViewCreated,DataView_2146408771,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:07:57,P3
DataViewCreated,DataView_2146408770,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:07:57,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2004,Kinda,,2023-05-04 00:08:00,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2005,Kinda,,2023-05-04 00:08:00,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2006,Kinda,,2023-05-04 00:08:00,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2007,Kinda,,2023-05-04 00:08:00,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2008,Kinda,,2023-05-04 00:08:00,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2009,Kinda,,2023-05-04 00:08:01,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2010,Kinda,,2023-05-04 00:08:01,P3
FilterSetUpdated,FilterSet_WBP_BubbleGroup_C_2146408970,,,,2011,Kinda,,2023-05-04 00:08:01,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146408662,,,,,,,2023-05-04 00:08:13,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146408660,,,,2017,,,2023-05-04 00:08:13,P3
DataViewCreated,DataView_2146408618,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:13,P3
DataViewCreated,DataView_2146408617,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:13,P3
DataViewCreated,DataView_2146408616,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:13,P3
DataViewCreated,DataView_2146408615,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:13,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146408507,,,,,,,2023-05-04 00:08:19,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146408505,,,,2017,,,2023-05-04 00:08:19,P3
DataViewCreated,DataView_2146408463,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:19,P3
DataViewCreated,DataView_2146408462,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:19,P3
DataViewCreated,DataView_2146408461,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:19,P3
DataViewCreated,DataView_2146408460,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:19,P3
ActorSpawned,BP_RegionMarker3DWidgets_C_2146408352,,,,,,,2023-05-04 00:08:24,P3
FilterSetCreated,FilterSet_WBP_BubbleGroup_C_2146408350,,,,2017,,,2023-05-04 00:08:24,P3
DataViewCreated,DataView_2146408308,Income-Main,Income,"[Income, Year]",,,,2023-05-04 00:08:24,P3
DataViewCreated,DataView_2146408307,Education-Age-Side,Income,"[AgeGroup, Gender, Year]",,,,2023-05-04 00:08:24,P3
DataViewCreated,DataView_2146408306,Income-Education-Side,EducationIncome,"[Education, Year]",,,,2023-05-04 00:08:24,P3
DataViewCreated,DataView_2146408305,AverageIncome-Nation,AverageIncome,[Year],,,,2023-05-04 00:08:24,P3
