event,ID,year,municipality,gender,start,end,participant,duration,view,complete
FilterSetUpdated,2146598916,1991,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,1990,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,1991,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,1992,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,1993,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,1995,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,1997,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,1999,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2002,Link?ping,female,2023-05-04 00:07:33,2023-05-04 00:07:34,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2005,Link?ping,female,2023-05-04 00:07:34,2023-05-04 00:07:35,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2008,Link?ping,female,2023-05-04 00:07:34,2023-05-04 00:07:35,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2011,Link?ping,female,2023-05-04 00:07:34,2023-05-04 00:07:35,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2014,Link?ping,female,2023-05-04 00:07:34,2023-05-04 00:07:35,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2015,Link?ping,female,2023-05-04 00:07:34,2023-05-04 00:07:35,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2017,Link?ping,female,2023-05-04 00:07:34,2023-05-04 00:07:35,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2005,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2006,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2005,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2006,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2007,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2009,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2012,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2014,Link?ping,female,2023-05-04 00:07:35,2023-05-04 00:07:36,P2,1.0,IncomeButton,True
FilterSetUpdated,2146598916,2015,Link?ping,female,2023-05-04 00:07:36,2023-05-04 00:07:46,P2,10.0,IncomeButton,True
FilterSetUpdated,2146598916,2017,Link?ping,female,2023-05-04 00:07:36,2023-05-04 00:07:46,P2,10.0,IncomeButton,True
FilterSetDestroyed,2146598916,,,both,2023-05-04 00:07:46,2023-05-04 00:08:01,P2,15.0,IncomeButton,True
Task 4,,,,,2023-05-04 00:08:01,2023-05-04 00:08:04,P2,3.0,IncomeButton,True
FilterSetCreated,2146597481,2017,,female,2023-05-04 00:08:04,2023-05-04 00:08:11,P2,7.0,IncomeButton,False
FilterSetCreated,2146597326,2017,,female,2023-05-04 00:08:11,2023-05-04 00:08:13,P2,2.0,IncomeButton,False
FilterSetUpdated,2146597326,2017,Norrk?ping,female,2023-05-04 00:08:13,2023-05-04 00:08:14,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597326,2017,Norrk?ping,male,2023-05-04 00:08:14,2023-05-04 00:08:24,P2,10.0,IncomeButton,False
FilterSetCreated,2146597170,2017,,female,2023-05-04 00:08:24,2023-05-04 00:08:30,P2,6.0,IncomeButton,False
FilterSetCreated,2146597015,2017,,female,2023-05-04 00:08:30,2023-05-04 00:08:34,P2,4.0,IncomeButton,False
FilterSetUpdated,2146597015,2017,Norrk?ping,female,2023-05-04 00:08:34,2023-05-04 00:08:35,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2017,Norrk?ping,male,2023-05-04 00:08:35,2023-05-04 00:08:44,P2,9.0,IncomeButton,False
FilterSetUpdated,2146597170,2016,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2017,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2016,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2015,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2014,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2013,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2014,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2012,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2013,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2011,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2012,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2011,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2010,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2009,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2010,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2009,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2008,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2009,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2008,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2007,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2006,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2007,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2006,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2006,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2004,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2003,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2004,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2003,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2002,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2003,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2002,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2001,Norrk?ping,female,2023-05-04 00:08:44,2023-05-04 00:08:45,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2002,Norrk?ping,female,2023-05-04 00:08:45,2023-05-04 00:08:46,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2001,Norrk?ping,female,2023-05-04 00:08:45,2023-05-04 00:08:46,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2002,Norrk?ping,female,2023-05-04 00:08:45,2023-05-04 00:08:46,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2003,Norrk?ping,female,2023-05-04 00:08:45,2023-05-04 00:08:46,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2002,Norrk?ping,female,2023-05-04 00:08:45,2023-05-04 00:08:46,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2003,Norrk?ping,female,2023-05-04 00:08:45,2023-05-04 00:08:46,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2004,Norrk?ping,female,2023-05-04 00:08:46,2023-05-04 00:08:47,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2003,Norrk?ping,female,2023-05-04 00:08:46,2023-05-04 00:08:47,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2004,Norrk?ping,female,2023-05-04 00:08:46,2023-05-04 00:08:47,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:46,2023-05-04 00:08:47,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2004,Norrk?ping,female,2023-05-04 00:08:46,2023-05-04 00:08:47,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:46,2023-05-04 00:08:47,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597170,2006,Norrk?ping,female,2023-05-04 00:08:47,2023-05-04 00:08:58,P2,11.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:47,2023-05-04 00:08:58,P2,11.0,IncomeButton,False
FilterSetUpdated,2146597170,2006,Norrk?ping,female,2023-05-04 00:08:47,2023-05-04 00:08:58,P2,11.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:47,2023-05-04 00:08:58,P2,11.0,IncomeButton,False
FilterSetUpdated,2146597170,2006,Norrk?ping,female,2023-05-04 00:08:47,2023-05-04 00:08:58,P2,11.0,IncomeButton,False
FilterSetUpdated,2146597170,2005,Norrk?ping,female,2023-05-04 00:08:47,2023-05-04 00:08:58,P2,11.0,IncomeButton,False
FilterSetUpdated,2146597015,2016,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2017,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2015,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2016,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2015,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2014,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2013,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2014,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2013,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2012,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2013,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2012,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2011,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2012,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2011,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2010,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2011,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2010,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2009,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2010,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2009,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2008,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2009,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2008,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2007,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2008,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2007,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2006,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2007,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2006,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2006,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:08:58,2023-05-04 00:08:59,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2005,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2003,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2003,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2002,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2003,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2002,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2003,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2002,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2003,Norrk?ping,male,2023-05-04 00:08:59,2023-05-04 00:09:00,P2,1.0,IncomeButton,False
FilterSetUpdated,2146597015,2004,Norrk?ping,male,2023-05-04 00:09:00,2023-05-04 00:09:01,P2,1.0,IncomeButton,False
